	59.63	30.88	1348.34	8.17	1.62	159.97	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	60.30	31.30	1364.22	8.22	1.62	160.90	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	60.98	31.72	1380.51	8.28	1.62	161.84	0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	61.67	32.14	1396.74	8.34	1.62	162.79	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	62.36	32.57	1413.23	8.40	1.62	163.74	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	63.05	33.00	1429.65	8.45	1.63	164.68	0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	63.74	33.43	1445.99	8.50	1.64	165.62	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	64.42	33.85	1462.27	8.54	1.65	166.54	0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	65.12	34.29	1478.80	8.60	1.66	167.48	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	65.82	34.73	1495.42	8.64	1.66	168.41	0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	66.51	35.16	1511.97	8.68	1.66	169.34	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	67.22	35.61	1528.95	8.73	1.67	170.28	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	67.93	36.06	1545.85	8.78	1.68	171.21	0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	68.64	36.51	1562.84	8.83	1.67	172.15	-0.00	-0.00	-0.00	1.00	-0.01	-0.00	0.00
	69.39	36.98	1580.62	8.90	1.66	173.12	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	70.10	37.44	1597.80	8.94	1.65	174.05	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	70.83	37.90	1615.08	9.00	1.65	174.99	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	71.56	38.36	1632.62	9.04	1.65	175.93	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	72.30	38.84	1650.26	9.10	1.65	176.87	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	73.04	39.31	1667.99	9.16	1.66	177.81	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	73.79	39.79	1685.99	9.21	1.67	178.76	0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	74.52	40.27	1703.55	9.26	1.67	179.69	0.00	0.00	-0.00	1.00	-0.01	-0.00	0.00
	75.26	40.75	1721.39	9.30	1.70	180.63	0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	76.00	41.23	1739.13	9.34	1.70	181.55	0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	76.74	41.71	1756.97	9.39	1.71	182.47	0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	77.49	42.20	1775.07	9.45	1.72	183.41	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	78.25	42.70	1793.28	9.48	1.73	184.34	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	79.01	43.19	1811.57	9.53	1.73	185.27	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	79.77	43.70	1829.95	9.58	1.73	186.21	0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	80.55	44.21	1848.81	9.64	1.74	187.16	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	81.33	44.72	1867.57	9.69	1.74	188.10	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	82.11	45.24	1886.42	9.75	1.75	189.04	0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	82.89	45.76	1905.37	9.81	1.75	189.98	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	83.67	46.29	1924.41	9.86	1.75	190.92	0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	84.45	46.81	1943.17	9.92	1.76	191.85	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	85.25	47.34	1962.59	9.97	1.76	192.80	0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	86.03	47.87	1981.72	10.02	1.76	193.74	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	86.83	48.41	2001.14	10.07	1.77	194.68	-0.00	0.00	-0.00	1.00	-0.01	-0.01	0.00
	87.65	48.96	2021.04	10.13	1.77	195.64	-0.00	-0.00	-0.00	1.00	-0.01	-0.01	0.00
	88.47	49.52	2041.04	10.18	1.77	196.61	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	89.30	50.08	2061.14	10.23	1.76	197.57	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	90.12	50.64	2081.14	10.29	1.77	198.52	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	90.94	51.20	2101.24	10.34	1.77	199.47	0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	91.77	51.77	2121.43	10.41	1.78	200.42	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	92.59	52.33	2141.52	10.45	1.77	201.36	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	93.42	52.90	2161.70	10.51	1.77	202.30	0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	94.25	53.48	2182.18	10.57	1.77	203.26	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	95.09	54.06	2202.75	10.62	1.77	204.21	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	95.94	54.65	2223.42	10.69	1.77	205.16	0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	96.78	55.23	2244.19	10.75	1.77	206.11	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	97.64	55.83	2265.26	10.82	1.76	207.08	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	98.49	56.43	2286.22	10.86	1.77	208.03	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	99.35	57.03	2307.28	10.92	1.76	208.98	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	100.21	57.64	2328.43	10.98	1.76	209.93	0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	101.07	58.24	2349.68	11.03	1.77	210.88	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	101.95	58.87	2371.45	11.10	1.76	211.86	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	102.81	59.48	2392.68	11.15	1.76	212.80	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	103.69	60.10	2414.44	11.19	1.75	213.77	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	104.59	60.74	2436.50	11.25	1.75	214.75	0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	105.45	61.36	2457.81	11.30	1.74	215.68	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	106.36	62.01	2480.29	11.36	1.74	216.66	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	107.25	62.65	2502.43	11.42	1.73	217.62	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	108.15	63.29	2524.68	11.47	1.73	218.59	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	109.04	63.94	2546.80	11.52	1.72	219.55	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	109.94	64.59	2569.24	11.58	1.72	220.51	0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	110.85	65.25	2591.78	11.63	1.71	221.47	0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	111.73	65.89	2613.75	11.67	1.71	222.40	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	112.65	66.56	2636.71	11.74	1.70	223.37	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	113.56	67.23	2659.32	11.79	1.69	224.33	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	114.48	67.90	2682.25	11.85	1.69	225.29	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	115.41	68.58	2705.27	11.91	1.69	226.25	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	116.34	69.27	2728.63	11.97	1.68	227.22	0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	117.26	69.94	2751.62	12.04	1.68	228.17	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	118.20	70.63	2774.94	12.08	1.67	229.14	0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	119.12	71.31	2797.90	12.15	1.67	230.08	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	120.07	72.03	2821.88	12.22	1.68	231.06	-0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	121.02	72.73	2845.50	12.28	1.68	232.02	0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	121.96	73.43	2868.98	12.35	1.69	232.97	0.00	-0.00	0.00	1.00	-0.01	-0.01	0.00
	122.91	74.14	2892.79	12.40	1.70	233.94	0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	123.84	74.84	2916.23	12.45	1.68	234.88	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	124.78	75.54	2939.77	12.50	1.68	235.83	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
	125.74	76.27	2963.87	12.55	1.67	236.79	-0.00	0.00	0.00	1.00	-0.01	-0.01	0.00
